eventId,note,systemId,metadata,executedAt,lineIndex,reconciliationKey,subSkuCode,economicEvent,transactionType,stripeTransferId,createdAt,amountCents,talentUserId,flowCode,transactionGroupId,financialStatement,currency,engagementId,skuCode,account,direction,id,created_date,updated_date,created_by_id,created_by,is_sample
"EVT-76J43J-H2K2J7","Encaissement dépôt Stripe — 200.00$","LDG-C7CGRX-SZX949","{""stripeEventId"":""pi_3Tb5lm2eLVUrCnnJ0UIQnEpj"",""txgId"":""TXG-ENC-ZFRSMB-M6MBS9-IQnEpj"",""lineCount"":2}","","0","stripe:pi_3Tb5lm2eLVUrCnnJ0UIQnEpj","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-25T21:10:45.132Z","20000","","ENC-DEPOT","TXG-ENC-ZFRSMB-M6MBS9-IQnEpj","FLUX","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","5200","DEBIT","6a14bad6ea7624bac66e092d","2026-05-25T21:10:46.482000","2026-05-25T21:10:46.482000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-NF9RLE-9KMA42","{""transactionGroupId"":""TXG-ZFRSMB-M6MBS9"",""lineCount"":3}","","2","journal:placement-ENG-ZFRSMB-M6MBS9","SUB-COURT-1000","placement_engagement","placement_engagement","","2026-05-25T21:08:18.771Z","12000","","","TXG-ZFRSMB-M6MBS9","BILAN","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4530","CREDIT","6a14ba449f355b45a3041c7a","2026-05-25T21:08:20.604000","2026-05-25T21:08:20.604000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Cachet net talent — 880.00$","LDG-5M3QYH-ARNCXW","{""transactionGroupId"":""TXG-ZFRSMB-M6MBS9"",""lineCount"":3}","","1","journal:placement-ENG-ZFRSMB-M6MBS9","SUB-COURT-1000","placement_engagement","placement_engagement","","2026-05-25T21:08:18.771Z","88000","","","TXG-ZFRSMB-M6MBS9","BILAN","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4310","CREDIT","6a14ba4457085df6c86b626e","2026-05-25T21:08:20.433000","2026-05-25T21:08:20.433000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-76J43J-H2K2J7","Placement ENG-ZFRSMB-M6MBS9 — créance organisateur 1000.00$","LDG-WJ4YFN-LR63AZ","{""transactionGroupId"":""TXG-ZFRSMB-M6MBS9"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":100000,""commissionMrCents"":12000,""talentNetCents"":88000,""tauxPpm"":120000}}","","0","journal:placement-ENG-ZFRSMB-M6MBS9","SUB-COURT-1000","placement_engagement","placement_engagement","","2026-05-25T21:08:18.771Z","100000","","","TXG-ZFRSMB-M6MBS9","BILAN","cad","ENG-ZFRSMB-M6MBS9","SKU-COURTAGE","4110","DEBIT","6a14ba44914fb006c8f17c8e","2026-05-25T21:08:20.245000","2026-05-25T21:08:20.245000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Clearing encaissement dépôt — affectation engagement ENG-RWCJXU-3BW5WX","LDG-JG6NV9-AF9R4S","{""stripeEventId"":""pi_3Tb5dz2eLVUrCnnJ05W41TO6"",""txgId"":""TXG-ENC-RWCJXU-3BW5WX-W41TO6"",""lineCount"":2}","","1","stripe:pi_3Tb5dz2eLVUrCnnJ05W41TO6","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-25T21:02:47.592Z","6000","","ENC-DEPOT","TXG-ENC-RWCJXU-3BW5WX-W41TO6","FLUX","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4335","CREDIT","6a14b8f917e0083f44565f2e","2026-05-25T21:02:49.213000","2026-05-25T21:02:49.213000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Encaissement dépôt Stripe — 60.00$","LDG-QFY2ML-RBSWE2","{""stripeEventId"":""pi_3Tb5dz2eLVUrCnnJ05W41TO6"",""txgId"":""TXG-ENC-RWCJXU-3BW5WX-W41TO6"",""lineCount"":2}","","0","stripe:pi_3Tb5dz2eLVUrCnnJ05W41TO6","SUB-COURT-DEPOT","encaissement_depot","encaissement_depot","","2026-05-25T21:02:47.592Z","6000","","ENC-DEPOT","TXG-ENC-RWCJXU-3BW5WX-W41TO6","FLUX","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","5200","DEBIT","6a14b8f8991169c69a752eeb","2026-05-25T21:02:48.934000","2026-05-25T21:02:48.934000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GMWGKX-6C7MXB","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-FB5RU4-HBWYHJ","{""transactionGroupId"":""TXG-SPGY3W-N4YWUH"",""lineCount"":3}","","2","journal:placement-ENG-SPGY3W-N4YWUH","SUB-COURT-06","placement_engagement","placement_engagement","","2026-05-25T21:00:17.310Z","720","","","TXG-SPGY3W-N4YWUH","BILAN","cad","ENG-SPGY3W-N4YWUH","SKU-COURTAGE","4530","CREDIT","6a14b863ffadf393af67a3f3","2026-05-25T21:00:19.117000","2026-05-25T21:00:19.117000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GMWGKX-6C7MXB","Cachet net talent — 52.80$","LDG-92W94Q-KTKXPM","{""transactionGroupId"":""TXG-SPGY3W-N4YWUH"",""lineCount"":3}","","1","journal:placement-ENG-SPGY3W-N4YWUH","SUB-COURT-06","placement_engagement","placement_engagement","","2026-05-25T21:00:17.310Z","5280","","","TXG-SPGY3W-N4YWUH","BILAN","cad","ENG-SPGY3W-N4YWUH","SKU-COURTAGE","4310","CREDIT","6a14b86289782bcf16da9ffe","2026-05-25T21:00:18.857000","2026-05-25T21:00:18.857000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GMWGKX-6C7MXB","Placement ENG-SPGY3W-N4YWUH — créance organisateur 60.00$","LDG-MLJ3VU-QNRNSN","{""transactionGroupId"":""TXG-SPGY3W-N4YWUH"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":6000,""commissionMrCents"":720,""talentNetCents"":5280,""tauxPpm"":120000}}","","0","journal:placement-ENG-SPGY3W-N4YWUH","SUB-COURT-06","placement_engagement","placement_engagement","","2026-05-25T21:00:17.310Z","6000","","","TXG-SPGY3W-N4YWUH","BILAN","cad","ENG-SPGY3W-N4YWUH","SKU-COURTAGE","4110","DEBIT","6a14b8622bef3c58b3b553b9","2026-05-25T21:00:18.634000","2026-05-25T21:00:18.634000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-TR8J4E-85XWAN","{""transactionGroupId"":""TXG-RWCJXU-3BW5WX"",""lineCount"":3}","","2","journal:placement-ENG-RWCJXU-3BW5WX","SUB-COURT-05","placement_engagement","placement_engagement","","2026-05-25T20:56:47.252Z","3600","","","TXG-RWCJXU-3BW5WX","BILAN","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4530","CREDIT","6a14b7917966dd6956e92334","2026-05-25T20:56:49.241000","2026-05-25T20:56:49.241000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Cachet net talent — 264.00$","LDG-HSETFJ-PKU2P4","{""transactionGroupId"":""TXG-RWCJXU-3BW5WX"",""lineCount"":3}","","1","journal:placement-ENG-RWCJXU-3BW5WX","SUB-COURT-05","placement_engagement","placement_engagement","","2026-05-25T20:56:47.252Z","26400","","","TXG-RWCJXU-3BW5WX","BILAN","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4310","CREDIT","6a14b79027931366a05b0195","2026-05-25T20:56:48.966000","2026-05-25T20:56:48.966000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-ULQ4EB-NA5QCY","Placement ENG-RWCJXU-3BW5WX — créance organisateur 300.00$","LDG-5GZNF4-BLG4ZG","{""transactionGroupId"":""TXG-RWCJXU-3BW5WX"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":30000,""commissionMrCents"":3600,""talentNetCents"":26400,""tauxPpm"":120000}}","","0","journal:placement-ENG-RWCJXU-3BW5WX","SUB-COURT-05","placement_engagement","placement_engagement","","2026-05-25T20:56:47.252Z","30000","","","TXG-RWCJXU-3BW5WX","BILAN","cad","ENG-RWCJXU-3BW5WX","SKU-COURTAGE","4110","DEBIT","6a14b790c87266a0aeb1844e","2026-05-25T20:56:48.647000","2026-05-25T20:56:48.647000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-JBY42M-92DF9P","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-AM6XLH-CEP3DC","{""transactionGroupId"":""TXG-E26QBU-PKE3AM"",""lineCount"":3}","","2","journal:placement-ENG-E26QBU-PKE3AM","SUB-COURT-111","placement_engagement","placement_engagement","","2026-05-25T20:45:09.373Z","2400","","","TXG-E26QBU-PKE3AM","BILAN","cad","ENG-E26QBU-PKE3AM","SKU-COURTAGE","4530","CREDIT","6a14b4d7b6d078990f5ef16a","2026-05-25T20:45:11.398000","2026-05-25T20:45:11.398000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-JBY42M-92DF9P","Cachet net talent — 176.00$","LDG-TAENYR-RNUPNQ","{""transactionGroupId"":""TXG-E26QBU-PKE3AM"",""lineCount"":3}","","1","journal:placement-ENG-E26QBU-PKE3AM","SUB-COURT-111","placement_engagement","placement_engagement","","2026-05-25T20:45:09.373Z","17600","","","TXG-E26QBU-PKE3AM","BILAN","cad","ENG-E26QBU-PKE3AM","SKU-COURTAGE","4310","CREDIT","6a14b4d741a8b2f590b4f358","2026-05-25T20:45:11.198000","2026-05-25T20:45:11.198000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-JBY42M-92DF9P","Placement ENG-E26QBU-PKE3AM — créance organisateur 200.00$","LDG-THV329-V9BQBV","{""transactionGroupId"":""TXG-E26QBU-PKE3AM"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":20000,""commissionMrCents"":2400,""talentNetCents"":17600,""tauxPpm"":120000}}","","0","journal:placement-ENG-E26QBU-PKE3AM","SUB-COURT-111","placement_engagement","placement_engagement","","2026-05-25T20:45:09.373Z","20000","","","TXG-E26QBU-PKE3AM","BILAN","cad","ENG-E26QBU-PKE3AM","SKU-COURTAGE","4110","DEBIT","6a14b4d66c6245d891d2be80","2026-05-25T20:45:10.928000","2026-05-25T20:45:10.928000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-F48945-6J775Q","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-5WCWEH-RN3ZLP","{""transactionGroupId"":""TXG-MFVVW6-NN46MB"",""lineCount"":3}","","2","journal:placement-ENG-MFVVW6-NN46MB","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:37:59.609Z","1200","","","TXG-MFVVW6-NN46MB","BILAN","cad","ENG-MFVVW6-NN46MB","SKU-COURTAGE","4530","CREDIT","6a14b329026b1724d6cd1bbb","2026-05-25T20:38:01.577000","2026-05-25T20:38:01.577000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-F48945-6J775Q","Cachet net talent — 88.00$","LDG-MGK5UY-BT8B5J","{""transactionGroupId"":""TXG-MFVVW6-NN46MB"",""lineCount"":3}","","1","journal:placement-ENG-MFVVW6-NN46MB","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:37:59.609Z","8800","","","TXG-MFVVW6-NN46MB","BILAN","cad","ENG-MFVVW6-NN46MB","SKU-COURTAGE","4310","CREDIT","6a14b329e2b9c0c9cd205835","2026-05-25T20:38:01.329000","2026-05-25T20:38:01.329000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-F48945-6J775Q","Placement ENG-MFVVW6-NN46MB — créance organisateur 100.00$","LDG-BV23Z7-H5JLGB","{""transactionGroupId"":""TXG-MFVVW6-NN46MB"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":10000,""commissionMrCents"":1200,""talentNetCents"":8800,""tauxPpm"":120000}}","","0","journal:placement-ENG-MFVVW6-NN46MB","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:37:59.609Z","10000","","","TXG-MFVVW6-NN46MB","BILAN","cad","ENG-MFVVW6-NN46MB","SKU-COURTAGE","4110","DEBIT","6a14b32994b8528c14bf0832","2026-05-25T20:38:01.058000","2026-05-25T20:38:01.058000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-6S6H4Q-JEGCC3","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-BAWVCL-32MYFK","{""transactionGroupId"":""TXG-GP68Y3-FHXFSG"",""lineCount"":3}","","2","journal:placement-ENG-GP68Y3-FHXFSG","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:04:09.008Z","1200","","","TXG-GP68Y3-FHXFSG","BILAN","cad","ENG-GP68Y3-FHXFSG","SKU-COURTAGE","4530","CREDIT","6a14ab3a005435d0f22e24b7","2026-05-25T20:04:10.971000","2026-05-25T20:04:10.971000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-6S6H4Q-JEGCC3","Cachet net talent — 88.00$","LDG-73RCS4-GQ3J6E","{""transactionGroupId"":""TXG-GP68Y3-FHXFSG"",""lineCount"":3}","","1","journal:placement-ENG-GP68Y3-FHXFSG","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:04:09.008Z","8800","","","TXG-GP68Y3-FHXFSG","BILAN","cad","ENG-GP68Y3-FHXFSG","SKU-COURTAGE","4310","CREDIT","6a14ab3ad700adc42b4a7ad1","2026-05-25T20:04:10.760000","2026-05-25T20:04:10.760000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-6S6H4Q-JEGCC3","Placement ENG-GP68Y3-FHXFSG — créance organisateur 100.00$","LDG-9HMP7A-YU4GUM","{""transactionGroupId"":""TXG-GP68Y3-FHXFSG"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":10000,""commissionMrCents"":1200,""talentNetCents"":8800,""tauxPpm"":120000}}","","0","journal:placement-ENG-GP68Y3-FHXFSG","SUB-COURT-DJ","placement_engagement","placement_engagement","","2026-05-25T20:04:09.008Z","10000","","","TXG-GP68Y3-FHXFSG","BILAN","cad","ENG-GP68Y3-FHXFSG","SKU-COURTAGE","4110","DEBIT","6a14ab3a1c58f0e657356df4","2026-05-25T20:04:10.482000","2026-05-25T20:04:10.482000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-QBQZTC-UVKDGF","Commission MR différée 12.0% — escrow jusqu'à archivage","LDG-FHWU3V-GR7DFZ","{""transactionGroupId"":""TXG-7DPFM4-ZHKD4G"",""lineCount"":3}","","2","journal:placement-ENG-7DPFM4-ZHKD4G","SUB-COURT-TEST","placement_engagement","placement_engagement","","2026-05-25T16:46:42.846Z","1200","","","TXG-7DPFM4-ZHKD4G","BILAN","cad","ENG-7DPFM4-ZHKD4G","SKU-COURTAGE","4530","CREDIT","6a147cf4a64fa7dde85feb8b","2026-05-25T16:46:44.663000","2026-05-25T16:46:44.663000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-QBQZTC-UVKDGF","Cachet net talent — 88.00$","LDG-6K98E2-NJKZCK","{""transactionGroupId"":""TXG-7DPFM4-ZHKD4G"",""lineCount"":3}","","1","journal:placement-ENG-7DPFM4-ZHKD4G","SUB-COURT-TEST","placement_engagement","placement_engagement","","2026-05-25T16:46:42.846Z","8800","","","TXG-7DPFM4-ZHKD4G","BILAN","cad","ENG-7DPFM4-ZHKD4G","SKU-COURTAGE","4310","CREDIT","6a147cf402c82ba84f8bf6f7","2026-05-25T16:46:44.409000","2026-05-25T16:46:44.409000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-QBQZTC-UVKDGF","Placement ENG-7DPFM4-ZHKD4G — créance organisateur 100.00$","LDG-XCF2GE-XKRK23","{""transactionGroupId"":""TXG-7DPFM4-ZHKD4G"",""lineCount"":3,""waterfall"":{""cachetSigneCents"":10000,""commissionMrCents"":1200,""talentNetCents"":8800,""tauxPpm"":120000}}","","0","journal:placement-ENG-7DPFM4-ZHKD4G","SUB-COURT-TEST","placement_engagement","placement_engagement","","2026-05-25T16:46:42.846Z","10000","","","TXG-7DPFM4-ZHKD4G","BILAN","cad","ENG-7DPFM4-ZHKD4G","SKU-COURTAGE","4110","DEBIT","6a147cf434101cc210665ce2","2026-05-25T16:46:44.223000","2026-05-25T16:46:44.223000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-MPIGOBK2-C0RXZ5","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-YWBPTK-VENJDN","{""correctionOf"":""TXG-MPIGOBUZ-N084HN"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-MPIGOBUZ-N084HN","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.950Z","20000","","","TXG-CORR-MPIGOBUZ-N084HN","BILAN","cad","ENG-MPIGOBUZ-N084HN","SKU-COURTAGE","4335","CREDIT","6a14492c01912794a88bb12a","2026-05-25T13:05:48.179000","2026-05-25T13:05:48.179000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-MPIGOBK2-C0RXZ5","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-DE6H4C-4R4VP3","{""correctionOf"":""TXG-MPIGOBUZ-N084HN"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-MPIGOBUZ-N084HN","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.950Z","20000","","","TXG-CORR-MPIGOBUZ-N084HN","BILAN","cad","ENG-MPIGOBUZ-N084HN","SKU-COURTAGE","4110","DEBIT","6a14492b97e79c29bf3b9230","2026-05-25T13:05:47.861000","2026-05-25T13:05:47.861000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8KX8XG-48N8SQ","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-DLTVKH-ETNHQS","{""correctionOf"":""TXG-C7F6CR-WAYE3N"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-C7F6CR-WAYE3N","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.668Z","10000","","","TXG-CORR-C7F6CR-WAYE3N","BILAN","cad","ENG-C7F6CR-WAYE3N","SKU-COURTAGE","4335","CREDIT","6a14492b5751a1f445e511e4","2026-05-25T13:05:47.685000","2026-05-25T13:05:47.685000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-8KX8XG-48N8SQ","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-JGTMPB-STHM7S","{""correctionOf"":""TXG-C7F6CR-WAYE3N"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-C7F6CR-WAYE3N","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.668Z","10000","","","TXG-CORR-C7F6CR-WAYE3N","BILAN","cad","ENG-C7F6CR-WAYE3N","SKU-COURTAGE","4110","DEBIT","6a14492b4ee96f9d7730304d","2026-05-25T13:05:47.547000","2026-05-25T13:05:47.547000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-63Z26K-964EDR","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-TJZ9TS-S5PEUD","{""correctionOf"":""TXG-4CVN7W-KP9VWM"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-4CVN7W-KP9VWM","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.322Z","10000","","","TXG-CORR-4CVN7W-KP9VWM","BILAN","cad","ENG-4CVN7W-KP9VWM","SKU-COURTAGE","4335","CREDIT","6a14492b655353536685fed8","2026-05-25T13:05:47.389000","2026-05-25T13:05:47.389000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-63Z26K-964EDR","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-HVTSV4-855DTQ","{""correctionOf"":""TXG-4CVN7W-KP9VWM"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-4CVN7W-KP9VWM","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:46.322Z","10000","","","TXG-CORR-4CVN7W-KP9VWM","BILAN","cad","ENG-4CVN7W-KP9VWM","SKU-COURTAGE","4110","DEBIT","6a14492b6c1fb228fd02b4e8","2026-05-25T13:05:47.234000","2026-05-25T13:05:47.234000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GUHYJ7-4QZUPU","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-5NUJR4-36J6C9","{""correctionOf"":""TXG-SW6ENJ-HBY5N6"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-SW6ENJ-HBY5N6","SUB-COURT-TEST","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.997Z","15000","","","TXG-CORR-SW6ENJ-HBY5N6","BILAN","cad","ENG-SW6ENJ-HBY5N6","SKU-COURTAGE","4335","CREDIT","6a14492bafccf94315b7d2f5","2026-05-25T13:05:47.062000","2026-05-25T13:05:47.062000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GUHYJ7-4QZUPU","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-VRECN9-AJDJJC","{""correctionOf"":""TXG-SW6ENJ-HBY5N6"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-SW6ENJ-HBY5N6","SUB-COURT-TEST","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.997Z","15000","","","TXG-CORR-SW6ENJ-HBY5N6","BILAN","cad","ENG-SW6ENJ-HBY5N6","SKU-COURTAGE","4110","DEBIT","6a14492ac4d37517cd1f24bc","2026-05-25T13:05:46.874000","2026-05-25T13:05:46.874000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GYST6X-8N4PD5","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-HTXUB9-2DYKQD","{""correctionOf"":""TXG-SRQ48C-TKRQ27"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-SRQ48C-TKRQ27","SUB-COURT-TEST","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.693Z","50000","","","TXG-CORR-SRQ48C-TKRQ27","BILAN","cad","ENG-SRQ48C-TKRQ27","SKU-COURTAGE","4335","CREDIT","6a14492a4e8020e92dda9524","2026-05-25T13:05:46.743000","2026-05-25T13:05:46.743000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-GYST6X-8N4PD5","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-CWST9T-3FJY8M","{""correctionOf"":""TXG-SRQ48C-TKRQ27"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-SRQ48C-TKRQ27","SUB-COURT-TEST","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.693Z","50000","","","TXG-CORR-SRQ48C-TKRQ27","BILAN","cad","ENG-SRQ48C-TKRQ27","SKU-COURTAGE","4110","DEBIT","6a14492abda2548366554fde","2026-05-25T13:05:46.581000","2026-05-25T13:05:46.581000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-2KDAB7-64XLAJ","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-PK8NMR-6XCYGD","{""correctionOf"":""TXG-AUJBY3-CUZFZL"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-AUJBY3-CUZFZL","SUB-COURT-DH","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.409Z","10000","","","TXG-CORR-AUJBY3-CUZFZL","BILAN","cad","ENG-AUJBY3-CUZFZL","SKU-COURTAGE","4335","CREDIT","6a14492a71ee4899e26182bd","2026-05-25T13:05:46.437000","2026-05-25T13:05:46.437000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-2KDAB7-64XLAJ","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-4KR4AG-VVKNN5","{""correctionOf"":""TXG-AUJBY3-CUZFZL"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-AUJBY3-CUZFZL","SUB-COURT-DH","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.409Z","10000","","","TXG-CORR-AUJBY3-CUZFZL","BILAN","cad","ENG-AUJBY3-CUZFZL","SKU-COURTAGE","4110","DEBIT","6a14492a2a00b4224ed353fc","2026-05-25T13:05:46.288000","2026-05-25T13:05:46.288000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-QBBW5D-6ZN6Z5","Annulation débit 4335 erroné (passif Stripe Connect, hors-doctrine au placement).","LDG-DCEHB2-6EYV28","{""correctionOf"":""TXG-F5RBCN-JS3DEH"",""originalAccount"":""4335"",""newAccount"":""4110""}","","1","journal:corr-4335-to-4110-TXG-F5RBCN-JS3DEH","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.117Z","10000","","","TXG-CORR-F5RBCN-JS3DEH","BILAN","cad","ENG-F5RBCN-JS3DEH","SKU-COURTAGE","4335","CREDIT","6a14492ad25b1b4505beb3ce","2026-05-25T13:05:46.149000","2026-05-25T13:05:46.149000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
"EVT-QBBW5D-6ZN6Z5","Correction waterfall — reclassement 4335→4110 (créance organisateur). D-038.","LDG-MMJW8K-6D9ZM4","{""correctionOf"":""TXG-F5RBCN-JS3DEH"",""originalAccount"":""4335"",""newAccount"":""4110"",""reason"":""4335 hors-doctrine au placement — remplacé par 4110 selon D-038""}","","0","journal:corr-4335-to-4110-TXG-F5RBCN-JS3DEH","SUB-COURT-DJ","regularisation","correction_waterfall_4335_to_4110","","2026-05-25T13:05:45.117Z","10000","","","TXG-CORR-F5RBCN-JS3DEH","BILAN","cad","ENG-F5RBCN-JS3DEH","SKU-COURTAGE","4110","DEBIT","6a14492a4aea3a9f006a46c8","2026-05-25T13:05:46.004000","2026-05-25T13:05:46.004000","6a09b5c6ace6051fecd365af","frederik.gelin@gmail.com","false"
